,Date,Open,High,Low,Close,Adj Close,Volume
76,2021-08-18,52.599998,53.029999,52.110001000000004,52.189999,51.437729,15061700
77,2021-08-19,52.049999,52.669998,51.580002,52.439999,51.684128,22999400
78,2021-08-20,52.16,52.380001,51.419998,52.009997999999996,51.260326,25728300
79,2021-08-23,52.59,53.540001000000004,52.48,53.23,52.462742000000006,23976300
80,2021-08-24,53.560001,53.970001,53.310001,53.810001,53.034386,20348800
81,2021-08-25,54.080002,54.23,53.73,53.810001,53.034386,15048400
82,2021-08-26,53.75,53.75,52.970001,53.130001,52.364182,19570000
83,2021-08-27,53.360001000000004,53.939999,52.919998,53.889998999999996,53.113228,16525000
84,2021-08-30,54.259997999999996,54.869999,53.759997999999996,53.939999,53.16250600000001,14581300
85,2021-08-31,54.439999,54.5,53.66,54.060001,53.280777,22350100
86,2021-09-01,54.110001000000004,54.16,53.529999,53.669998,52.896397,18615000
87,2021-09-02,53.799999,53.889998999999996,53.349998,53.73,52.955532,15869500
88,2021-09-03,53.439999,54.080002,53.32,53.509997999999996,52.738705,13456200
89,2021-09-07,53.57,53.950001,53.439999,53.650002,52.87669,13915000
90,2021-09-08,53.73,53.919998,52.990002000000004,53.57,52.79784,18235100
91,2021-09-09,53.66,53.889998999999996,53.34,53.400002,52.630291,13495800
92,2021-09-10,53.849998,54.98,53.810001,53.84,53.06395,20324700
93,2021-09-13,54.610001000000004,55.490002000000004,54.41,54.990002000000004,54.197371999999994,22639200
94,2021-09-14,55.369999,55.439999,54.27,54.52,53.73415,22072700
95,2021-09-15,54.669998,55.150002,54.419998,55.119999,54.3255,18796200
96,2021-09-16,54.860001000000004,54.950001,54.240002000000004,54.830002,54.039680000000004,19863100
97,2021-09-17,54.59,54.59,53.669998,54.259997999999996,53.47789399999999,35359200
98,2021-09-20,53.209998999999996,53.5,52.32,52.98,52.216347,35051900
99,2021-09-21,53.200001,53.450001,52.830002,52.869999,52.107929,17968900
100,2021-09-22,53.400002,53.869999,53.0,53.5,52.728851,18594100
101,2021-09-23,53.75,54.299999,53.599998,54.029999,53.251208999999996,16474300
102,2021-09-24,53.779999,54.419998,53.73,54.220001,53.438472999999995,12976200
103,2021-09-27,53.939999,54.869999,53.82,54.66,53.872128000000004,13899900
104,2021-09-28,54.18,54.59,53.959998999999996,54.0,53.221642,24691300
105,2021-09-29,54.0,54.049999,53.18,53.490002000000004,52.718993999999995,20514300
106,2021-09-30,53.759997999999996,53.98,53.259997999999996,53.279999,52.51201999999999,20534100
107,2021-10-01,53.650002,54.110001000000004,53.049999,53.860001000000004,53.083664,19895100
108,2021-10-04,53.93,54.330002,53.080002,53.470001,52.699284,27353300
109,2021-10-05,53.549999,54.34,53.48,53.950001,53.172363,18129400
110,2021-10-06,53.48,54.07,53.07,53.98,53.20193100000001,20059600
111,2021-10-07,54.32,54.990002000000004,54.119999,54.18,53.399052000000005,20704400
112,2021-10-08,54.549999,54.580002,53.700001,53.810001,53.034386,16068000
113,2021-10-11,53.810001,54.41,53.419998,53.439999,52.669712,14398800
114,2021-10-12,53.57,53.720001,52.009997999999996,52.169998,51.418018,32784300
115,2021-10-13,52.380001,52.580002,51.869999,52.259997999999996,51.506721,18534000
116,2021-10-14,52.900002,54.0,52.73,53.900002,53.123084999999996,26586700
117,2021-10-15,54.200001,54.490002000000004,53.810001,54.459998999999996,53.675014000000004,25231100
118,2021-10-18,54.189999,54.560001,53.720001,54.470001,53.684872,22407600
119,2021-10-19,54.630001,55.220001,54.369999,55.209998999999996,54.4142,18392900
120,2021-10-20,55.25,55.490002000000004,55.080002,55.369999,54.571895999999995,16850300
121,2021-10-21,54.93,56.07,54.830002,56.0,55.192818,38390900
122,2021-10-22,50.389998999999996,50.549999,49.139998999999996,49.459998999999996,48.747082,109971900
123,2021-10-25,49.830002,50.07,49.310001,49.41,48.697803,43178800
124,2021-10-26,49.400002,49.439999,47.93,48.279999,47.584087,68405400
125,2021-10-27,48.52,48.82,47.869999,47.889998999999996,47.199711,41081500
126,2021-10-28,48.139998999999996,48.360001000000004,47.880001,48.080002,47.386978000000006,31317200
127,2021-10-29,48.099998,49.279999,47.919998,49.0,48.293713000000004,42301000
128,2021-11-01,49.400002,49.599998,49.0,49.549999,48.835784999999994,28013700
129,2021-11-02,49.610001000000004,49.900002,49.23,49.860001000000004,49.141319,27193300
130,2021-11-03,49.93,50.450001,49.709998999999996,50.389998999999996,49.663677,23962100
131,2021-11-04,50.240002000000004,50.349998,49.73,50.310001,49.929653,24806000
132,2021-11-05,50.549999,51.580002,50.540001000000004,50.919998,50.535038,36816200
133,2021-11-08,51.459998999999996,51.990002000000004,51.060001,51.549999,51.160278000000005,31647800
134,2021-11-09,51.540001000000004,51.77,50.77,51.200001,50.812923,22508400
135,2021-11-10,50.98,51.389998999999996,50.709998999999996,50.759997999999996,50.376247,25040700
136,2021-11-11,51.009997999999996,51.07,50.41,50.529999,50.147987,25420000
137,2021-11-12,50.599998,50.900002,50.18,50.310001,49.929653,23884800
138,2021-11-15,50.41,50.630001,50.119999,50.32,49.939575,24695800
139,2021-11-16,50.369999,51.150002,50.34,50.610001000000004,50.227385999999996,30927800
140,2021-11-17,50.599998,50.939999,49.98,50.23,49.850258000000004,23546900
141,2021-11-18,50.240002000000004,50.240002000000004,48.970001,49.68,49.304417,30658200
142,2021-11-19,49.599998,49.73,49.240002000000004,49.52,49.145626,27607600
143,2021-11-22,49.549999,50.849998,49.41,49.830002,49.453285,33389600
144,2021-11-23,50.16,50.450001,48.639998999999996,49.099998,48.728798,44713300
145,2021-11-24,48.860001000000004,49.779999,48.630001,49.759997999999996,49.383808,26035800
146,2021-11-26,48.900002,49.18,48.119999,48.779999,48.411217,25269000
147,2021-11-29,49.299999,50.130001,48.720001,50.0,49.621998,31478900
148,2021-11-30,49.5,50.400002,48.68,49.200001,48.828045,49460800
149,2021-12-01,49.84,50.310001,48.52,48.599998,48.232578000000004,35093500
150,2021-12-02,48.610001000000004,49.790001000000004,48.330002,49.5,49.125778000000004,37240800
151,2021-12-03,49.68,50.060001,48.759997999999996,49.25,48.877666,32224900
152,2021-12-06,49.48,51.209998999999996,49.18,50.990002000000004,50.604515,40336000
153,2021-12-07,54.66,55.0,52.209998999999996,52.57,52.172565000000006,91731500
154,2021-12-08,52.57,52.880001,51.380001,51.75,51.358765000000005,37143400
155,2021-12-09,51.299999,51.59,50.43,50.48,50.098366,31694200
156,2021-12-10,50.84,51.07,50.049999,50.59,50.207535,23783600
157,2021-12-13,50.849998,51.02,49.950001,50.0,49.621998,35726900
158,2021-12-14,49.82,50.27,49.32,49.700001,49.324265000000004,34120400
159,2021-12-15,49.869999,50.779999,49.330002,50.669998,50.28693,32590300
160,2021-12-16,50.740002000000004,51.400002,50.580002,50.830002,50.445724,33132300
161,2021-12-17,50.59,51.02,50.009997999999996,50.619999,50.237309,50102300
162,2021-12-20,49.91,50.130001,48.959998999999996,49.599998,49.225018,30140300
163,2021-12-21,49.939999,50.84,49.939999,50.77,50.386177,31956300
164,2021-12-22,50.639998999999996,51.02,50.209998999999996,50.970001,50.584663,23307900
165,2021-12-23,51.080002,51.73,51.049999,51.310001,50.922092,25198200
166,2021-12-27,51.349998,52.060001,51.299999,51.939999,51.547329,20985400
167,2021-12-28,51.93,52.119999,51.630001,51.759997999999996,51.36869,19290400
168,2021-12-29,51.810001,52.139998999999996,51.66,51.830002,51.438164,14174800
169,2021-12-30,51.919998,52.139998999999996,51.650002,51.740002000000004,51.348843,18359400
170,2021-12-31,51.889998999999996,52.16,51.459998999999996,51.5,51.110657,16319000
171,2022-01-03,51.650002,53.23,51.599998,53.209998999999996,52.807728000000004,33857600
172,2022-01-04,53.57,53.939999,52.650002,53.139998999999996,52.738257999999995,45681400
173,2022-01-05,54.189999,56.169998,53.830002,53.869999,53.462738,59109300
174,2022-01-06,54.610001000000004,54.669998,53.419998,54.009997999999996,53.601677,35757900
175,2022-01-07,54.189999,54.389998999999996,53.150002,53.439999,53.035988,30717200
176,2022-01-10,53.970001,55.310001,53.310001,55.209998999999996,54.792606000000006,49260800
177,2022-01-11,55.5,56.080002,54.73,55.91,55.487316,39795200
178,2022-01-12,56.139998999999996,56.279999,54.810001,55.740002000000004,55.318604,29136800
179,2022-01-13,56.0,56.209998999999996,54.77,54.939999,54.524646999999995,29605400
180,2022-01-14,54.849998,55.77,54.529999,55.700001,55.278904000000004,30151500
181,2022-01-18,55.310001,55.650002,54.68,54.759997999999996,54.346008,35313800
182,2022-01-19,54.630001,54.849998,53.560001,53.619999,53.214626,30595100
183,2022-01-20,53.860001000000004,54.09,51.939999,52.040001000000004,51.646576,28582600
184,2022-01-21,52.080002,53.130001,51.950001,52.040001000000004,51.646576,46372400
185,2022-01-24,51.48,52.130001,49.880001,51.939999,51.547329,64198400
186,2022-01-25,51.009997999999996,51.619999,50.25,51.0,50.614437,44095400
187,2022-01-26,51.130001,52.720001,50.75,51.689999,51.299217,54895400
188,2022-01-27,49.98,50.060001,47.779999,48.049999,47.686737,89642800
189,2022-01-28,47.709998999999996,48.200001,46.299999,47.73,47.369156,61945400
190,2022-01-31,47.68,48.869999,47.310001,48.82,48.450916,51828400
191,2022-02-01,48.779999,49.029999,48.360001000000004,48.950001,48.579937,35386100
192,2022-02-02,48.25,49.580002,48.09,49.509997999999996,49.1357,37962700
193,2022-02-03,49.25,49.689999,48.25,48.279999,47.914997,42145800
194,2022-02-04,47.860001000000004,48.240002000000004,47.130001,48.009997999999996,48.009997999999996,32431500
195,2022-02-07,48.130001,48.66,47.959998999999996,48.18,48.18,27558500
196,2022-02-08,47.98,48.939999,47.900002,48.810001,48.810001,28051200
197,2022-02-09,49.330002,49.970001,48.830002,49.91,49.91,35217300
198,2022-02-10,49.18,49.93,48.759997999999996,48.860001000000004,48.860001000000004,32762700
199,2022-02-11,48.950001,49.110001000000004,47.5,47.630001,47.630001,37208200
200,2022-02-14,47.919998,48.18,47.110001000000004,47.580002,47.580002,28456900
201,2022-02-15,47.700001,48.459998999999996,47.189999,48.439999,48.439999,35837900
202,2022-02-16,48.060001,48.490002000000004,47.599998,48.23,48.23,26022900
203,2022-02-17,47.860001000000004,48.259997999999996,47.380001,47.57,47.57,32030600
204,2022-02-18,46.189999,46.209998999999996,44.509997999999996,45.040001000000004,45.040001000000004,76520100
205,2022-02-22,44.689999,45.41,43.849998,44.689999,44.689999,57093300
206,2022-02-23,45.169998,45.709998999999996,44.549999,44.650002,44.650002,38176700
207,2022-02-24,43.900002,46.790001000000004,43.630001,46.720001,46.720001,72740100
208,2022-02-25,46.93,47.790001000000004,46.25,47.709998999999996,47.709998999999996,39266300
209,2022-02-28,47.0,47.82,46.849998,47.700001,47.700001,41946100
210,2022-03-01,47.540001000000004,47.900002,46.220001,46.82,46.82,53853000
211,2022-03-02,47.52,48.990002000000004,47.48,48.869999,48.869999,46936500
212,2022-03-03,48.18,48.549999,47.619999,47.93,47.93,36389900
213,2022-03-04,47.369999,48.27,47.369999,48.07,48.07,38310700
214,2022-03-07,48.009997999999996,48.540001000000004,47.599998,47.68,47.68,43813700
215,2022-03-08,47.689999,48.720001,46.889998999999996,47.5,47.5,44813900
216,2022-03-09,48.41,48.459998999999996,46.889998999999996,47.630001,47.630001,36076500
217,2022-03-10,47.290001000000004,47.310001,46.16,46.66,46.66,36456000
218,2022-03-11,47.150002,47.279999,45.77,45.830002,45.830002,27082100
219,2022-03-14,45.900002,45.98,44.299999,44.400002,44.400002,35993900
220,2022-03-15,44.5,44.900002,44.07,44.810001,44.810001,34448900
221,2022-03-16,45.299999,46.630001,45.27,46.630001,46.630001,38885500
222,2022-03-17,46.32,47.290001000000004,45.73,47.139998999999996,47.139998999999996,28555000
223,2022-03-18,46.82,47.599998,46.349998,47.450001,47.450001,46237100
224,2022-03-21,47.459998999999996,47.889998999999996,47.07,47.389998999999996,47.389998999999996,32910900
225,2022-03-22,47.5,48.470001,47.400002,48.389998999999996,48.389998999999996,27923300
226,2022-03-23,48.459998999999996,49.580002,48.060001,48.27,48.27,37126400
227,2022-03-24,48.66,51.650002,48.59,51.619999,51.619999,51677900
228,2022-03-25,50.689999,51.98,50.450001,51.830002,51.830002,33239800
229,2022-03-28,51.360001000000004,51.57,50.560001,51.509997999999996,51.509997999999996,22932400
230,2022-03-29,52.0,52.290001000000004,51.279999,52.25,52.25,27303700
231,2022-03-30,52.25,52.509997999999996,51.220001,51.43,51.43,24623300
232,2022-03-31,51.200001,51.259997999999996,49.509997999999996,49.560001,49.560001,43698300
233,2022-04-01,49.830002,49.900002,47.330002,48.110001000000004,48.110001000000004,46586100
234,2022-04-04,48.169998,49.23,47.919998,49.200001,49.200001,23784900
235,2022-04-05,48.830002,48.98,48.02,48.130001,48.130001,25779200
236,2022-04-06,47.439999,48.169998,47.240002000000004,47.540001000000004,47.540001000000004,31518700
237,2022-04-07,47.43,47.91,46.77,47.560001,47.560001,24117000
238,2022-04-08,47.279999,47.580002,46.849998,47.02,47.02,22138300
239,2022-04-11,46.900002,47.299999,46.529999,46.57,46.57,30352500
240,2022-04-12,47.32,47.91,46.41,46.5,46.5,29861400
241,2022-04-13,46.75,47.27,46.549999,47.009997999999996,47.009997999999996,22171300
242,2022-04-14,46.75,46.75,45.619999,45.669998,45.669998,36148300
243,2022-04-18,45.529999,46.889998999999996,45.52,46.639998999999996,46.639998999999996,25593100
244,2022-04-19,46.599998,48.0,46.34,47.93,47.93,31483100
245,2022-04-20,48.360001000000004,48.75,47.98,48.110001000000004,48.110001000000004,22787100
246,2022-04-21,48.619999,48.900002,47.400002,47.5,47.5,27316900
247,2022-04-22,47.450001,47.650002,46.5,46.540001000000004,46.540001000000004,28204700
248,2022-04-25,46.209998999999996,47.139998999999996,46.18,47.060001,47.060001,35999300
249,2022-04-26,46.689999,46.84,45.509997999999996,45.52,45.52,35356600
250,2022-04-27,45.48,46.060001,45.009997999999996,45.220001,45.220001,28320900
251,2022-04-28,45.790001000000004,47.27,45.540001000000004,46.84,46.84,41097000
252,2022-04-29,44.990002000000004,45.360001000000004,43.5,43.59,43.59,70726300
